# Horizontal Translation, Vertical Translation, Rotation
-3.33542,0.70580,0.00000
-3.12397,0.77152,0.00000
-2.64806,0.82718,0.00000
-2.78987,0.74369,0.00000
-2.64895,0.70076,-0.34171
-2.51955,0.72739,-0.62904
-4.09070,1.29918,-0.39448
-3.09525,0.98359,0.63622
-3.70454,1.25760,0.00000
-4.01670,1.38435,0.00000
-3.43895,1.58821,0.00000
-2.94797,1.68797,0.00000
-2.95098,1.65440,0.00000
-3.11288,1.65600,0.00000
-3.30891,1.73190,0.00000
-3.12676,1.66760,0.00000
-3.13257,1.49444,0.00000
-2.90981,1.25937,0.00000
-3.27325,1.48229,0.00000
-3.30571,1.65559,0.00000
-3.89140,1.69831,0.00000
-4.61363,0.98169,0.00000
-5.62267,0.56823,1.04151
-5.50429,0.45504,0.00000
-5.47727,0.93834,0.00000
-5.06385,1.32866,0.00000
-2.51689,0.51378,0.06707
-2.27087,-1.34382,0.55162
-3.36119,0.01766,0.27608
-5.07042,2.17179,0.85644
-4.80477,3.20586,0.00000
-8.29301,4.21543,0.00000
-1.74689,5.55883,1.27847
-4.07702,3.27937,0.00000
-3.74351,2.94845,0.00000
-3.34154,2.63883,0.00000
-2.33957,2.64914,0.00000
-1.66293,2.55878,0.00000
-2.50224,2.31774,0.00000
-2.57367,1.55752,0.00000
-3.20908,1.49817,0.00000
-3.40418,1.60423,0.00000
-2.63790,1.43442,0.00000
-2.52845,1.14849,0.00000
-2.43281,0.93274,0.00000
-2.25821,0.89479,0.00000
-3.31577,1.48703,0.00000
-3.36639,1.63403,0.00000
-3.08331,1.66498,0.00000
-2.27235,1.12788,0.00000
-3.09250,1.58559,0.00000
-2.43568,1.26234,0.00000
-2.23617,0.92883,0.00000
-2.38309,0.82632,0.00000
-3.26847,1.12602,0.00000
-4.04786,1.47358,0.00000
-4.50348,1.65527,0.00000
-4.39132,1.82054,0.00000
-4.48352,1.83297,0.00000
-4.30121,1.74981,0.00000
-4.93067,1.45050,0.00000
-5.21741,1.09505,0.00000
-3.91092,0.85465,0.00000
-3.46939,0.84273,0.00000
-3.80559,1.11199,0.00000
-3.67756,1.19391,0.00000
-3.59226,1.53711,0.00000
-3.76260,1.68838,0.00000
-3.26034,1.31870,0.00000
-3.30448,1.12593,0.00000
-3.50111,0.92926,0.00000
-3.68209,0.77402,0.00000
-3.68917,0.78526,0.00000
-3.32198,0.94109,0.00000
-3.40720,1.01184,0.00000
-4.38610,1.34513,0.00000
-5.89172,1.27009,0.00000
-6.08054,0.98110,0.00000
3.05121,2.37943,-2.37820
-2.53919,2.71253,-0.88267
-9.11844,3.14370,0.00000
-8.38687,2.00782,0.00000
-5.91119,1.06487,0.00000
-4.99179,0.66009,0.27317
-3.95274,0.16789,0.00000
-3.57426,0.14752,0.00000
-3.41088,0.02053,0.00000
-3.02487,0.46365,0.00000
-3.19971,0.51336,0.00000
-3.51863,0.67834,0.00000
-3.87643,0.48008,0.00000
-4.32314,0.52053,0.00000
-4.66237,0.59405,0.00000
-4.62236,0.67529,0.00000
-4.38690,0.83515,0.00000
-4.77832,0.88739,0.00000
-5.00623,0.74946,0.00000
-5.52294,0.78660,0.00000
-5.95364,1.08039,0.00000
-5.20252,-0.59956,0.00000
4.02075,1.88272,-3.80657
-0.49570,2.25737,-1.70045
-3.96861,2.23800,0.00000
-5.91018,2.15260,0.00000
-5.29914,1.83056,0.00000
-4.28877,1.32587,0.00000
-4.29057,0.92701,0.00000
-0.40740,-0.82431,-0.19233
5.10477,1.53932,-3.72559
0.69611,2.33917,-1.67456
-1.48621,2.45898,-0.90057
-4.01687,2.01530,0.00000
-6.17717,1.02451,0.00000
-4.90911,1.02859,0.00000
-4.17239,1.32345,0.00000
-3.90464,0.87572,0.00000
-4.36167,0.49561,0.00000
-4.16170,0.12121,0.00000
-3.80309,0.15795,0.00000
-3.80974,-0.06449,0.00000
-5.40128,-0.30006,1.31849
-3.08405,0.25319,0.00000
-2.97449,0.26487,0.00000
-2.53772,0.43342,0.55944
-3.97120,0.46570,0.94649
-3.77351,0.34832,0.00000
-5.18092,0.64582,0.00000
-5.68681,0.80316,0.00000
-3.94090,0.50189,0.00000
-3.92329,0.56678,0.00000
-1.16872,-1.52341,0.24030
4.97214,4.12340,-4.27469
4.84146,0.99572,-3.12943
-2.33477,3.38450,0.00000
-3.14086,1.18225,0.00000
-5.03128,1.57955,0.00000
-5.01028,1.39574,0.00000
-4.10100,1.43411,0.00000
-5.26646,1.76849,0.00000
-3.87932,1.10285,0.00000
-3.81234,0.74411,0.00000
-3.69745,0.56382,0.00000
-3.35207,0.50670,0.00000
-3.14834,0.39776,0.00000
-4.35358,0.61344,0.81352
-3.09924,0.61282,0.00000
-2.81150,0.87913,0.00000
-2.72506,0.90823,0.00000
-28.63367,4.76145,0.00000
-8.50120,0.32385,0.00000
-7.51777,0.93420,0.00000
-8.14850,1.45860,0.00000
-8.29411,1.81963,0.00000
-8.06109,1.68532,0.00000
-9.52967,1.61264,0.00000
-8.10468,1.14506,0.00000
-7.58409,0.88678,0.00000
-9.86504,0.85803,0.00000
-9.26073,1.11177,0.00000
-8.46805,1.34933,0.00000
-9.29313,2.03319,0.00000
-9.75998,1.96355,0.00000
-9.15388,1.66691,0.00000
-8.89373,1.43156,0.00000
-5.30283,0.91575,0.00000
-5.23711,1.06021,0.00000
-5.45145,1.19865,0.00000
-5.30005,1.10722,0.00000
-6.31456,1.15177,0.00000
-6.29788,1.00803,0.00000
-6.41598,0.76447,0.00000
-6.62509,1.13869,0.00000
-6.94822,0.90612,0.00000
-8.29051,1.27394,0.00000
-6.98760,1.26186,0.00000
-5.64150,1.27807,0.00000
-5.87762,1.21389,0.00000
-7.92546,1.48431,0.00000
-8.61705,1.46478,0.00000
-8.69813,0.75851,0.00000
-8.58544,1.06993,0.00000
-8.11193,0.58993,0.00000
-6.54889,0.26019,0.00000
-8.25111,0.13525,0.00000
-7.78899,-0.16335,0.00000
-7.67974,-0.17086,0.00000
-5.88312,-0.88902,0.00000
3.28002,-0.91386,-1.92861
6.15946,1.71588,-3.56388
1.84290,0.15829,-1.24066
-1.17652,0.65908,-0.14119
-3.31196,0.03846,0.00000
-6.91099,-0.20674,0.00000
-6.79006,-0.43514,0.00000
-8.82678,-0.53414,0.00000
-8.73132,-0.38928,0.00000
-8.57841,-0.68300,0.00000
-3.50755,-2.88555,0.29179
8.37840,2.10707,-4.64495
2.93435,-1.46839,-1.55627
-8.18840,-1.73603,0.00000
-14.49442,-2.27911,0.00000
-14.47152,-2.04274,0.00000
-11.34616,-1.63593,0.00000
-10.49097,-2.15314,0.00000
-10.01577,-2.92714,0.00000
8.01928,-0.74602,-3.72894
8.76594,-1.07686,0.00000
1.60078,-0.30818,-0.63898
-0.15376,-0.35576,-0.03685
-4.59571,-0.57436,0.00000
-4.28575,-0.89075,0.00000
-6.50451,-0.90713,0.00000
-5.46276,-0.98333,0.00000
-6.12387,-1.46251,0.00000
-5.72578,-1.59187,0.00000
-4.33629,-1.29089,0.00000
-6.66507,-1.65413,0.00000
-5.38378,-1.03247,0.00000
-3.66840,-0.94365,0.00000
-4.02930,-0.98260,0.00000
-3.89344,-0.72088,0.00000
-3.92066,-0.58096,0.00000
-3.59698,-0.33912,0.00000
-3.58468,0.15069,0.00000
-3.86967,0.23893,0.00000
-4.51213,0.41023,0.00000
-5.04545,0.58704,0.00000
-5.43607,0.57236,0.00000
-4.62332,0.50129,0.00000
-4.55680,0.46503,0.00000
-5.57926,0.77113,0.00000
-5.10846,0.71390,0.00000
-4.32740,-0.50998,0.00000
7.05650,2.27699,-3.65702
7.20226,2.21393,-3.36942
1.59684,1.70095,-1.43580
-3.11207,3.81878,-0.22544
-10.83473,3.28868,0.00000
-11.21266,4.05095,0.00000
-11.97788,3.62646,0.00000
-11.37372,1.55986,0.00000
-9.97654,2.14006,0.00000
-8.10065,2.59692,0.00000
-4.69385,1.44456,0.00000
-3.79772,1.07945,0.00000
-3.46455,0.83670,0.00000
-3.23860,0.57981,0.00000
-4.18025,0.62641,0.00000
-3.62884,0.28032,0.00000
-4.68749,-0.07579,0.00000
-5.45878,-0.13250,0.00000
-5.62407,-0.37824,0.00000
-5.00463,-0.46244,0.00000
-3.45421,-0.29060,0.00000
-3.54607,-0.21463,-0.60140
-3.65243,0.09495,-0.59121
-3.59593,0.08975,0.35857
-2.93696,-0.30895,0.31069
-3.44132,-0.48334,0.00000
-3.33937,-0.86597,-0.31435
-2.91570,-0.65559,-0.52921
-2.71825,-0.54081,0.16981
-2.34943,-0.34321,-0.11337
-3.08614,-0.04238,-0.46542
-2.00299,0.12784,0.05432
-2.80050,0.47689,-0.15113
-2.15546,0.43224,-0.09740
-2.19508,0.59969,0.25326
-1.71177,0.23379,0.57763
-0.98174,-1.02128,0.82041
-0.63240,-0.82679,0.63662
-0.86851,-0.59405,0.43407
-0.86597,-0.62355,0.42288
-1.07532,-0.42864,0.24592
-0.77621,-0.22454,0.22150
-0.75858,-0.41410,0.31669
-0.39436,-0.55419,0.37051
-0.63196,-0.56699,0.65015
-0.97414,-0.33983,0.40868
-1.05878,-0.35853,0.41373
-0.82752,0.15541,0.63164
-1.30784,1.42059,0.52176
-1.64408,1.87143,0.74845
-1.24403,1.26692,0.61916
-1.35995,0.57059,0.48895
-1.18558,0.99269,0.43189
-0.80701,1.21992,0.42472
-0.66631,1.15792,0.30639
-0.62216,1.02000,0.39792
-0.43973,1.24836,0.52748
-0.34423,1.79370,0.40621
-0.13861,1.75590,0.44727
-0.27454,1.71628,0.00000
-0.21764,1.40486,0.08410
-0.12137,1.43459,0.00000
-0.69318,1.55197,0.00000
-0.71966,1.22034,0.00000
-0.91691,1.68433,0.36218
-0.67552,1.39766,0.00000
-0.66982,1.92777,0.00000
-0.68931,2.03372,0.54625
-0.70679,1.90327,0.00000
-0.80187,1.91267,0.00000
-0.98840,2.46068,0.00000
-6.47190,15.14779,0.00000
-4.19544,2.82490,0.00000
-3.73947,2.42133,1.55514
-3.86094,2.49201,0.00000
-3.98743,2.47511,0.00000
-3.53769,2.22102,0.00000
-3.68939,2.47672,0.00000
-3.45321,2.16305,0.00000
-3.47267,1.93567,0.00000
-3.23153,1.73153,1.39458
-3.11777,1.57271,1.32170
-3.58363,1.71334,0.00000
-3.24426,1.96913,0.00000
-3.02183,2.36150,0.00000
-1.74607,1.50740,0.00000
-2.05450,1.40638,0.00000
-3.43903,2.38924,0.00000
-2.27864,1.70052,0.00000
-3.02660,2.31748,0.00000
-4.27927,3.22953,0.00000
-5.05480,3.30470,0.00000
-5.84580,3.35423,0.00000
-6.40380,3.10559,0.00000
-6.32607,3.30759,0.00000
-5.55581,3.32973,0.00000
-6.55964,3.68771,0.00000
-6.67480,3.80414,0.00000
-7.16165,3.95734,0.00000
-8.08910,4.81866,0.00000
-7.10903,3.73506,0.00000
4.11532,4.03837,-4.78065
-3.45707,5.98270,-2.65208
-7.76734,6.39918,0.00000
-9.47650,5.47853,0.00000
-5.43289,2.50760,0.00000
-5.37679,1.99821,0.00000
-5.03178,1.93974,0.00000
-4.63921,1.63770,0.00000
-4.43746,1.57498,0.00000
-4.25748,1.48661,0.00000
-4.28883,1.76205,0.00000
-4.34397,1.92593,0.00000
-4.09220,1.76448,0.00000
-4.62969,1.78670,0.00000
-5.07789,1.66241,0.00000
-5.26869,1.84190,0.00000
-5.49298,0.60682,0.00000
-6.95128,0.57574,0.00000
-5.58976,0.74781,0.00000
-5.95264,0.81928,0.00000
-6.19916,-0.07174,0.00000
-7.86708,-0.45095,0.00000
-6.07185,-0.68694,0.00000
-5.24029,-0.88144,0.00000
-4.65578,-1.04192,0.00000
-4.17075,-1.22649,0.00000
-4.14330,-1.49435,0.00000
-1.04236,-3.40819,0.00000
5.60384,1.97366,-3.92950
2.64604,-1.44788,-0.98135
-2.50096,-0.76053,0.35717
-4.40920,-0.81543,0.00000
-6.76014,-2.26068,0.00000
-6.26639,-2.64687,0.00000
-5.76562,-3.20399,0.00000
2.95512,-3.89990,-1.46631
3.37599,-2.05354,-1.29478
-0.20357,-2.72812,-0.55021
10.13337,-2.25269,-3.97183
6.73073,-3.34326,-2.22348
6.16827,-1.23908,-2.87939
0.98526,-4.06326,-0.48624
7.05555,-0.90118,-3.81874
6.51630,-0.55169,-3.18281
3.00450,-1.18119,-1.27825
-0.91335,-0.88129,0.17007
-1.55691,-1.38065,0.46459
3.73526,0.61114,-2.04315
3.99932,-0.46706,-1.83946
-0.08028,-0.97249,-0.08313
-2.39943,-1.25579,0.30194
-0.42729,-2.47860,0.30211
5.03691,1.16718,-3.43981
2.23396,-0.87819,-0.99317
1.40970,-0.74012,-0.56462
4.59688,0.51960,-2.74006
3.80539,-0.29562,-2.15292
2.81760,-0.14944,-1.53439
3.62329,-0.50102,-1.81537
3.77534,-0.31256,-2.02127
5.92324,-1.28021,-2.67186
7.01994,1.32386,-4.78398
2.81196,0.13533,-1.68696
0.83426,1.03540,-0.76046
-0.83223,-0.34471,0.17791
-0.84477,-0.24319,0.40374
-0.14784,-1.12000,0.23114
-0.84637,-2.71995,0.00000
-0.29475,-6.36276,0.00000
-8.40098,-2.66872,6.60802
-12.86481,7.24444,9.99992
-9.72504,-1.38690,9.65045
-8.95560,-7.08721,11.38497
-9.85836,-7.42670,10.14878
-9.71023,-13.96933,7.63253
-14.18019,-14.49349,12.71091
-15.22356,-9.34982,2.85331
-16.82347,-9.88319,5.89187
-13.07563,-11.37395,0.10399
-16.60241,-1.72038,8.45226
-18.10650,-1.74973,8.54010
-19.08294,-1.71774,11.18764
-11.87315,-1.02274,8.32727
-9.93974,1.49735,6.47228
-11.71280,-1.64626,5.01899
-1.78951,2.52533,1.98072
-6.15470,-3.37392,6.77332
-4.39931,-3.78900,7.49002
-5.25526,-3.98702,6.61768
-6.45748,-2.32719,6.90413
-4.32166,-4.74861,6.38019
-8.20455,-3.22337,8.05316
-3.48516,-2.11267,3.70702
-6.10510,-1.01856,5.41871
-6.57451,-2.82482,6.41708
-5.90438,-2.00010,5.32081
-6.59888,-0.12503,5.50103
-3.77921,-2.13798,4.51559
-3.31898,-3.82552,4.70157
-3.52596,-1.72824,3.71908
-1.50868,-3.71534,3.20500
-5.65642,-2.25069,5.60123
-3.11526,-3.10243,3.63511
-6.77717,-2.06284,5.76132
-6.33538,-3.76892,5.19783
-9.05684,-1.23873,5.61736
-7.01938,-3.82912,5.73809
-8.20396,-5.27814,6.42655
-8.88566,-3.35952,6.46697
-8.45551,-1.71732,5.40295
-9.34846,-4.19415,7.12607
-10.15443,-3.05457,4.77498
-7.28209,-5.13422,6.24302
-8.89150,-4.18046,6.68787
-5.56161,-6.26781,2.28550
-1.64793,-7.80090,0.00000
1.27201,-7.84396,0.00000
3.09898,-7.74314,0.00000
4.45943,-10.38914,0.00000
1.82421,-6.38778,0.00000
0.63468,-5.29621,0.00000
-0.12897,-3.80636,-0.08489
-1.43468,-2.91981,0.00000
-2.07450,-1.74137,0.00000
-2.42619,-1.13121,0.00000
-3.57433,-0.70667,0.00000
-2.67739,-0.23138,0.77659
-2.37638,-0.12312,0.00000
-2.66984,0.09444,0.00000
-3.31448,0.14095,0.00000
-3.67295,0.22089,0.00000
-3.46375,0.27304,0.00000
-3.49483,0.44427,0.00000
-8.79805,2.47083,0.00000
-10.05874,0.12195,0.00000
-7.16487,-0.04718,0.00000
-4.90810,0.25062,0.00000
-3.25546,-0.16676,0.73775
-2.68582,-0.33156,0.76972
-2.60807,-0.10073,0.80755
-2.24631,0.02042,0.52763
-2.93438,0.11320,0.74509
-3.43013,0.27023,0.83751
-3.61539,0.37327,0.00000
-3.62091,0.56981,0.00000
-3.99790,0.64554,0.00000
-4.28634,0.83534,-0.90988
-4.19180,0.82277,0.00000
-4.33781,0.96184,0.00000
-4.83573,1.13353,0.00000
-5.35374,1.12232,0.00000
-5.46542,1.03620,0.00000
-5.73741,0.98622,0.00000
-5.77622,1.01766,0.00000
-5.72263,0.99817,0.72935
-5.89375,0.85694,0.00000
-5.64580,0.54379,0.00000
-5.41730,0.38454,-0.50104
-5.32438,-0.01598,0.81739
-5.34866,-0.00654,0.97916
-4.97698,-1.03112,-0.11593
-4.95573,-1.70637,-0.65737
-9.62451,-4.54942,2.64623
-8.52269,-7.36836,2.76456
-8.39591,-8.38857,3.57719
-10.14202,-9.60627,2.16300
-10.67348,-9.53732,0.67416
-10.10254,-10.26561,1.86019
-7.56968,-12.43337,2.98235
-5.22635,-12.72897,0.00000
-3.55087,-9.61268,0.02811
-2.98443,-9.71912,1.52492
-2.67989,-7.19193,1.68505
-2.74634,-6.43516,4.00836
-2.70662,-6.10267,2.31668
-2.65978,-4.80594,0.25548
-3.76541,-6.05065,-0.82576
-4.40397,-6.24058,-0.57679
-3.75200,-4.39937,1.91884
-3.55727,-4.81120,-0.08931
-3.23115,-4.58651,0.85748
-2.69028,-4.19601,-0.61030
1.86844,-5.09447,-0.45178
6.17426,-4.26522,-2.04831
2.20234,-3.11750,-0.64306
-0.39848,-2.42513,0.27374
3.67244,-1.31855,-2.31839
2.50370,-2.12897,-1.44196
-1.40745,-0.84488,0.18456
-3.86485,0.28964,-0.21221
-5.06060,0.81860,1.60129
-5.13095,0.80287,0.94461
-5.53364,1.20715,0.00000
-3.22772,1.07341,0.73394
-2.42848,1.22300,0.00000
-1.44714,1.15146,0.00000
-0.88244,1.12407,0.00000
2.56440,0.18864,-1.75858
4.55563,0.01302,-2.89926
2.71365,1.46852,0.00000
1.88219,0.50296,-1.54328
3.65871,2.63721,-4.50120
1.35826,1.95038,-2.25693
-1.61906,2.99900,-1.64650
-4.81771,2.86267,0.00000
-5.22685,2.40070,0.00000
-4.94661,2.20692,0.00000
-4.18783,2.19073,0.00000
-3.23203,2.06904,0.00000
-2.20608,2.16586,0.00000
-1.70979,2.18848,0.00000
-1.56361,2.32780,0.00000
-1.16927,1.78026,0.00000
-1.28579,2.65167,0.00000
-0.89801,1.95514,0.00000
-0.84437,2.04374,0.00000
-0.75934,2.39303,0.00000
-0.51132,1.50500,0.00000
-0.39916,1.59145,0.00000
-0.40631,1.26209,0.00000
-0.47824,0.72066,0.00000
-0.62363,0.76541,0.00000
-0.34773,0.97914,0.00000
-0.44371,1.33713,0.00000
-0.65659,1.75733,0.00000
-1.15889,1.62781,0.00000
-1.19020,0.90324,0.00000
-1.79583,0.95339,0.00000
-1.28682,1.23967,0.00000
-1.32012,1.54987,0.00000
-1.39918,1.66306,0.00000
-1.47202,1.60579,0.00000
-1.26304,1.27617,0.00000
-1.78744,1.77355,0.00000
-1.44360,1.55516,0.00000
-2.01263,2.02468,0.00000
-1.95480,1.93744,0.00000
-1.59578,1.36992,0.00000
-1.17251,1.01682,0.00000
-1.36380,1.18247,0.00000
-1.41045,1.41109,0.00000
-1.26546,1.32090,0.00000
-1.63692,1.14509,0.00000
-3.87464,2.53112,0.00000
-20.41940,19.74433,0.00000
-2.48879,2.75753,0.00000
-2.54744,2.69261,0.00000
-2.29019,1.97982,0.00000
-1.02032,-0.05168,0.00000
-1.06001,-1.01908,-0.50467
-1.95046,1.53043,0.00000
-2.74618,2.61874,0.00000
-2.90077,1.62575,0.00000
-6.62158,2.88357,0.00000
-7.22697,2.87321,0.00000
-6.02269,1.96563,0.00000
-2.97352,-1.14766,0.00000
-0.01602,-2.64823,0.00000
0.17396,0.72827,0.07075
1.35909,0.78241,-0.34662
-0.16802,2.26501,0.00000
-1.26479,1.84863,0.00000
0.39027,-1.76537,0.00000
-2.17812,1.15952,-0.73398
-1.91007,1.66808,0.00000
-1.90936,1.92841,0.00000
-1.80569,1.38060,0.00000
-1.92165,1.61059,0.00000
-2.44901,2.12122,0.00000
-3.51072,2.97523,0.00000
-3.19717,2.24129,0.00000
-3.17122,1.80664,0.00000
-2.13767,-0.34297,0.00000
-0.94410,-1.06539,0.02549
-1.49611,-0.32844,0.00000
1.13263,2.13267,-2.23153
1.41121,1.45451,-2.03067
0.32908,2.91367,-1.55826
-1.33809,1.88047,-0.71633
-3.30743,2.06163,0.00000
-5.43567,3.04723,0.00000
-5.98481,3.56586,0.00000
-5.55385,3.34955,0.00000
-0.84515,4.61622,-3.78790
-0.71779,1.63065,-1.16511
-1.69953,2.83691,-1.04069
-4.86112,3.23146,0.00000
0.19614,3.40998,-4.09926
0.09993,1.32960,-1.44102
-5.27711,1.80335,0.00000
-4.66962,0.07265,-1.06465
2.00170,2.07825,-3.48217
-2.94227,4.53251,0.00000
-7.04224,4.90416,0.00000
-3.00476,-0.55104,0.00000
3.51421,-0.35015,-3.17751
0.82335,2.34825,-2.72372
0.86433,1.90367,-3.39152
-0.30872,4.48685,-2.90212
-5.13950,5.72201,0.00000
-4.39189,3.56727,0.00000
-2.86474,1.06051,-0.00494
-2.79655,3.43708,1.51297
-1.98495,1.15824,1.72853
-1.53954,1.61955,0.98250
-2.74259,3.16191,1.97600
-1.69011,0.42948,3.11463
-0.65120,0.17806,1.73262
-1.73962,2.76543,3.13309
-0.16004,0.26641,2.25541
-0.31509,1.80668,2.30059
1.00312,-1.20650,1.72047
-0.51327,-0.48912,2.21776
0.12912,0.25657,1.84151
0.67117,-2.81929,3.09250
0.97864,-0.32558,1.50143
1.54252,-0.79106,1.24195
-0.59686,-1.19442,3.20532
0.25858,-2.20640,2.46586
-0.56719,-1.12213,2.54990
0.24114,-3.24332,2.92149
-0.08260,-2.78604,2.38653
0.14712,-2.08031,2.46190
-0.81437,-3.08301,2.55624
-0.81165,-3.88281,3.25425
-0.42525,-2.00875,1.68712
-1.45039,-1.17652,2.46228
-2.16401,-3.80845,3.59131
-1.93085,-3.34477,3.54749
-2.12706,-3.46784,3.95402
-4.19482,-7.16180,4.85082
-1.54142,-5.17074,4.31185
-1.98811,-3.07765,3.64656
-2.38689,-4.56756,5.48627
-0.31695,-0.94510,1.37947
4.48699,-0.73617,0.00000
4.44795,1.05825,0.00000
0.70213,-0.12852,0.35613
-2.46600,2.38542,1.67452
-2.24278,1.19679,1.73668
-2.15912,2.10548,0.79455
-0.90618,1.49488,0.41792
-3.96639,2.53833,2.39773
-2.66668,0.55008,2.14017
-2.84734,2.55824,1.09695
-1.49220,1.81427,0.50151
-0.25305,1.95729,0.00000
-1.02432,3.31269,0.00000
-1.82089,4.10714,0.00000
-2.63053,4.59301,0.00000
-3.48938,4.89978,0.00000
-4.47308,4.30077,0.00000
-4.60764,4.65267,0.00000
-4.45719,3.93940,0.00000
1.75328,3.15679,-4.16492
1.14301,1.75763,-2.14111
-0.63676,3.58082,0.00000
-1.50891,2.56079,0.00000
-2.90065,2.40720,0.00000
-3.50989,2.02998,0.00000
-2.14571,0.46944,0.06457
0.66421,3.48265,-2.92727
0.04199,1.53754,-1.47059
-0.91252,2.97577,-1.51966
1.05312,-7.58815,-1.34378
-3.05375,1.72756,0.00000
-2.31393,1.34640,0.00000
-2.50013,1.68058,0.00000
-1.82833,1.25609,0.00000
-1.36471,0.86728,0.00000
3.34800,2.84439,-3.65073
1.78577,0.95177,-1.70385
0.57954,2.63182,-1.95446
-2.96313,4.86608,0.00000
-5.74352,4.11706,0.00000
-6.55731,3.58254,0.00000
-6.43494,2.74049,0.00000
2.01649,1.97842,-3.14352
-1.28946,5.46309,-2.84702
-5.03152,3.45888,0.00000
-4.67282,1.80046,0.00000
-5.01336,1.81958,0.00000
-5.11648,1.66301,0.00000
-5.27215,1.55124,0.00000
-4.23684,1.24116,0.00000
-4.77118,1.49164,0.00000
-3.20073,0.95073,0.00000
-3.01199,0.97314,0.00000
-2.57823,0.97015,0.00000
-2.12557,1.00670,0.00000
-1.74073,0.41133,0.00000
1.71568,0.03350,-1.54706
3.16080,1.64439,-2.97157
2.09739,2.71408,-2.18450
0.23646,2.58076,-0.62524
-1.60346,2.18827,0.00000
-1.69580,1.17502,0.00000
-2.88773,1.67045,0.00000
-3.31188,1.48783,0.00000
-3.32931,0.93556,0.00000
-3.41063,0.81752,0.00000
-3.34545,0.42851,0.00000
-2.66014,0.29552,0.00000
-2.73784,0.19260,0.00000
-3.53147,0.12157,0.00000
-3.44044,0.03606,0.00000
-3.60183,-0.03148,0.00000
-2.91720,-0.09793,0.00000
-3.58694,-0.24648,0.00000
-2.63526,-0.24362,0.00000
-3.18030,-0.22711,0.00000
-3.15571,-0.14576,0.00000
-3.07767,0.05159,0.00000
-2.63025,0.26474,0.30476
-2.48407,0.41510,0.00000
-3.15275,0.59261,0.00000
-4.76127,0.98227,0.00000
-4.83375,1.04824,0.00000
-5.45249,0.84786,0.00000
-6.76107,0.64524,0.00000
-7.08220,0.35022,0.00000
-7.44472,0.20091,1.33940
-7.37228,0.33961,0.00000
-4.12405,0.21165,0.00000
-3.92665,0.12849,0.00000
-4.74961,0.09502,0.00000
-4.84771,0.03028,0.00000
-4.04758,-0.37459,0.67948
-4.18974,-0.66491,0.00000
-3.47233,-0.61131,0.00000
-4.61803,-0.82720,0.00000
-3.65465,-0.71218,0.00000
-4.46258,-0.63313,0.00000
-4.58042,-0.47092,0.00000
-3.73260,-0.29069,0.00000
-4.40903,-0.44330,0.00000
-3.39822,-0.50015,0.00000
-3.10045,-0.42345,0.00000
-3.89381,-0.68801,0.00000
-3.67480,-0.75931,0.00000
-3.31350,-0.84389,-0.20230
-3.68823,-1.27021,-0.09400
-3.95422,-2.01588,0.02126
-4.30507,-2.80385,0.40155
-3.57153,-2.58272,0.39956
-3.28058,-2.33781,0.34343
0.79880,-2.80978,-0.62053
7.51886,1.16918,-4.61766
3.14187,0.00695,-2.16505
3.51369,1.95342,-2.93371
1.00329,-0.10142,-0.16392
-2.12026,1.51914,-0.78174
-3.18363,0.87219,0.00000
-3.95390,0.82400,0.69525
-4.58699,0.62635,0.37814
-4.89728,0.41759,0.00000
-6.59876,0.34111,0.64751
-3.69194,0.01743,0.00000
-1.72400,-1.68986,0.31975
2.80652,1.53832,-3.54539
0.96402,-0.06622,-1.24081
-1.38107,1.54626,-1.14600
-2.69134,1.26448,0.00000
-3.26466,1.28745,0.00000
-5.76172,2.20415,0.00000
-3.75148,1.88240,0.00000
1.85792,1.71316,-3.11971
4.78879,2.24690,-4.46436
-0.90367,3.30556,-0.99261
-4.64829,2.10794,0.00000
-5.22433,1.35766,0.00000
-2.77777,0.51902,0.00000
-2.12732,-0.86651,-0.39293
-3.65500,1.75847,3.12425
-3.74702,0.03938,3.30770
-0.86722,-0.66295,1.22161
-0.21278,-0.69716,0.54524
0.45633,-0.60032,0.00000
1.22970,-0.57985,0.01611
0.84388,-0.29194,0.00000
0.85511,0.10780,0.00000
0.30863,0.43498,0.00000
-0.43469,-0.04296,0.28380
-4.88930,1.91207,2.98118
-5.02717,1.16534,3.05116
-3.25775,0.51192,1.70411
-2.39100,0.17353,0.00000
-1.47685,0.08372,0.58540
-0.90839,0.22502,0.00000
-0.84630,0.57981,0.00000
-0.93027,1.05898,0.00000
-0.82890,0.90123,0.00000
-1.33093,1.31652,0.00000
-1.75171,1.37712,0.00000
-1.57457,1.00287,0.00000
-2.88952,-0.00084,0.00000
-6.57911,2.82217,3.13019
-6.64149,0.40471,3.64687
-2.91362,-0.32429,1.35225
-2.72238,-0.60906,-0.05175
-5.96594,0.44584,3.60586
-4.80110,-1.26603,3.99150
-2.10342,-1.61454,1.96700
-0.17448,-3.31931,1.20710
1.52948,-3.28104,0.61420
0.76493,-1.29540,0.00000
-1.11240,1.52774,0.00000
-3.72591,3.61544,0.00000
-4.92709,4.41286,0.00000
-5.61087,4.10787,0.00000
-7.55425,4.15944,0.47081
-3.89294,1.51759,0.00000
-2.87946,1.02553,0.00000
-3.42669,1.00041,0.00000
-4.35376,1.37973,0.00000
-3.40816,1.10747,0.00000
-3.09547,1.11980,0.00000
-2.50475,0.94402,0.00000
-2.00505,0.90804,0.00000
